id;id_text;label;text
"Moreau3191_GBOOKSph20";"Moreau3191_GBOOKS";"";" monſieur de suilly vint au deuait de monſieur de nemours, &amp, quoy que la ville etoit ſur le point de branſler, elle en fut diſtraite par le bon genie de la frn ce, &amp, parla conſideration de la paix promiſe, par la deſtruction du car, oel n nue rarmee pauut da 714 mantes, les cinqcens cheuaux de meurerent en leurpoſte, &amp, apres ils joignirent le reſte des troupes m6 ſieur le duc de nemours enflamme du deſir de renuerſer le tyran, neſe voulut pas arreſter a mante, &amp, con duiſit larmeee iuſques a dammartin, accompagne de monſieur desuilly, auec des acclamatios generales qui temoignoient lajoye d’vn ſecours ſi fauorable"
"Moreau3191_GBOOKSph21";"Moreau3191_GBOOKS";"";" l’armee a pris ſa route du coſte d’angers, a deſſein de joindre mon ſieur de beaufort, &amp, ne point l’aiſſer iuſques a l’entiere fin du cardinal mazarin, &amp, de ceux qui combat tent pour luy"
"Moreau3191_GBOOKSph22";"Moreau3191_GBOOKS";"";" le lundy monſieur de nemours partit de dammartin, auec mſieur de suilly, &amp, vint coucher a paris, accompagne de cent de ſes gens,"
"Moreau3191_GBOOKSph23";"Moreau3191_GBOOKS";"";" 2 &amp, de deux cens de la ſuitte de ſon alteſſe royale, attendant de faire voir au public la liberte que les miniſtres tyrans luy ont rauie de puis vn ſi long-temps"
"Moreau3145_GBOOKSph0";"Moreau3145_GBOOKS";"Relation de tout ce qui s'est fait et passé en la ville de Bordeaux et province de Guyenne, et la réponse faite par le roi aux députés dudit Parlement et ville de Bordeaux, depuis l'arrivée desdits députés en la ville de Libourne, le 3 août 1650, jusques au 12 dudit mois, ensemble la prise de l'île Saint-Georges, avec les nouvelles apportées à Leurs Majestés, du 12 août 1650, du secours arrivé à Porto-Longone de la galère commandée par le lieutenant du chevalier de Châtellus (sic), renforcée de 510 hommes de guerre, argent et munitions, et la défaite de 1500 paysans révoltés en Catalogne, envoyée à M. le maréchal de Lhôpital.";"null"
"Moreau3145_GBOOKSph1";"Moreau3145_GBOOKS";"";" relation t de la pa ix de la ville de bordeavx, &amp, de la prouince de oguyenne, faite par l’entremiſe de monſeigneur larcbeueſque de bordeaux, le 4"
"Moreau3145_GBOOKSph2";"Moreau3145_GBOOKS";"";" qgle , &amp, , &amp,&amp, , &amp,,&amp,,&amp,, t e te’e’lee ’e’o a r elation de la px de la ville 2 de bordeaux, &amp, de la prouince de guyenne, fite par l’entrenmſe de monſeigneur l’arheueſque de sordeaux le4"
"Moreau3145_GBOOKSph3";"Moreau3145_GBOOKS";"";" e vs sa8 ons 1e vr i’atcheueſque de bordeaux eſtoit a celles quand il ap prit les guerres en la prouince de guyenne, les frequentes lettres qu’il r receuoit n’eſtoientque prieres qu on luy faiſoir de ſe rendre a bordeaux, pour eſteindre le feu de la diuiſi6 qui s’y allumoit de plus en plus"
"Moreau3145_GBOOKSph4";"Moreau3145_GBOOKS";"";" mais pour vn mal- heur ineuitable, il trouua monſieux de bethune ſon pere malade a l’extre mnite, ce qui l’obligea de ſejourner a celles, pour ly rendre ſes ſeruices en eee eſtar, &amp, peu de iours apres, dieu en ayant rendu les derniers deuoirs"
"Moreau3145_GBOOKSph5";"Moreau3145_GBOOKS";"";" partit auſfi- toſt pour bordeix, &amp, y arriua le ſixieſme may"
"Moreau3145_GBOOKSph6";"Moreau3145_GBOOKS";"";" l y trouua d’abord de grands reſpects pour luy de tous les corps, &amp, des demonſtrations d’vne confiance extraordinaire, chaeun le coniuroit de rauailler a la paix, &amp, de ſon coſte la forte paſſion qu’il auoit de procurer par ſon entremiſe, luy por toit aſfez, comme il a paru par la ſuitte de ee quir ’eſtpaſſe"
"Moreau3145_GBOOKSph7";"Moreau3145_GBOOKS";"";" 2   a i 4 apres anoir employe quſques iours a eſtudis, l’eſtat des affaires, &amp, l’inclination d’vn ehacun pour deſcendre plus heureuſement au bien de la paix ſi importante pour le ſeruice de leurs maje"
"Moreau3145_GBOOKSph8";"Moreau3145_GBOOKS";"";" ſtez, il ſe tranſorta le 7 my au chaſteau du ha a la priete du parlement qui luy fut faite par vn preſident, vn conſeiller de la g ande chambre, &amp, vn des aduocats genraux de la part du corps, pour cet effer ſa preſence arreſta vne grande le dition qui s’eſtoit faire contre monſieur d’argen coa, &amp, premier preſident par la populace, qui vouloit abſolument la demolition reduit de li"
"Moreau3145_GBOOKSph9";"Moreau3145_GBOOKS";"";" bourne, l’affaire fu ſi prudemment conduitte pas les remonſtrances au peuple de monſeigneur l’archeueſque, que cete ſedition fut diſſipee, &amp, les peuples ſe reffererent dans leurs maiſons, apres que mondit seigneur archeueſque leur eurfait entendre que monſieur d’argenſon auoit donne vne ordonnance pour demollir les ouurages faits au reduit de libourne, depuis la ſignature des"
"Moreau3145_GBOOKSph10";"Moreau3145_GBOOKS";"";" cette ordonnance n’ayant pas eu l’effer que le peuple attendoit, il ſe forma vne ſeconde ſeditiou contre le parlement, qui fut contraint de s’aſſem bler &amp, de donner arreſt, par lequel ilſeroit per mis, aux trouppes de bordeaux de"
"Moreau3145_GBOOKSph11";"Moreau3145_GBOOKS";"";" ſortir ſous les armes, pour aller demolir les fortifications de li"
"Moreau3145_GBOOKSph12";"Moreau3145_GBOOKS";"";" bourne, faite depuis le 4 may, ce fut pour lors que monſeigeus "
"Moreau3145_GBOOKSph13";"Moreau3145_GBOOKS";"";"3 3 monſeigneur l’archeueſque redoubla ſes ſoins pour le bien de la paix, &amp, pour empeſcher cette lortie"
"Moreau3145_GBOOKSph14";"Moreau3145_GBOOKS";"";" ayant toufours reſſuſſitree par les conſeils a cet armerment, pour lequel deſtourner, il eiſoi a tout le monde, qu’ils deuoient aduiſer meure ment a ce qu’ils enereprenoient, &amp, que peut-eſtre ſeroit-ce la premiere &amp, la derniere action qu’ils feroient, en quoy il ne s’eſt pas trompee: car chacun ſceutqu’apres cinqou ſix heures de ſiege, l’armee bordeloiſe y fut deffaite, on peutdire que la ville de bordeaux fe vit a deux doigts de ſa perte, quand monſeigneur l’archeueſque touche de la proxi mire de ce mal-heur des prieres des plus moderes d’entre les corps, &amp, du ſeruice qu’il s’agiſſoit de rendre a leurs majeſtez, prit reſolution de conti nuer plus que iamais, ſes ſoins &amp, ſes affections pour le bien de l’eſtat &amp, de la prouince, ce qui iobligea d’enuoyer vn des ſiens vers"
"Moreau3145_GBOOKSph15";"Moreau3145_GBOOKS";"";" monſieur d’eſpernon, pour ſcauoir ou il le pourroit voir ſur les moyens de la paix"
"Moreau3145_GBOOKSph16";"Moreau3145_GBOOKS";"";" et luy ayant eſte rapporte qu’il ne pouuoit donner le lieu, ayant reſolu de s’approcher inceſ ſamment de la ville de bordeaux, auec les trou pes qu’il commandoit, quoy qu’il teſmoignaſt beaucoup d’affection a receuoir monſeigneur iarcheueſque"
"Moreau3145_GBOOKSph17";"Moreau3145_GBOOKS";"";" commenca cette reſponſe aa mon ſieur le premier preſident, qu’il auoit touſiours re marque porte au bien de la paix, &amp, fort affe 6 tionnee aux ſeruices de leurs maieſtez "
"Moreau3145_GBOOKSph18";"Moreau3145_GBOOKS";"";"il le pria d’en communiquer a l’aſſemblee de la chambre"
"Moreau3145_GBOOKSph19";"Moreau3145_GBOOKS";"";" du conſeil, compoſee nouuellement de e"
"Moreau3145_GBOOKSph20";"Moreau3145_GBOOKS";"";" ou e penlneer edeſe e ele oenie eunl matieres de deliberatios, l’affire eſtant propoſee, la concluſion fut que l’on prieroit monſeigneur l’archeueſque d’aller ves monſieur d’eſpernon, accompagne de deux aduocats, &amp, de dix depu tez des principaux bourgeois"
"Moreau3145_GBOOKSph21";"Moreau3145_GBOOKS";"";" et de faict, a l’iſſue du conſeil monſieur le premier preſiden accompagne de deux conſeil lers de la grande chambre deputez de l’aſſem blee, furent trouuer monſeigneur l’archeueſque, pour le prier de ſe rendre mediateur de cette paix"
"Moreau3145_GBOOKSph22";"Moreau3145_GBOOKS";"";" &amp, d’aller trouuer moſieur d’eſpernon ouu il ſeroit"
"Moreau3145_GBOOKSph23";"Moreau3145_GBOOKS";"";" il partit donc pour cet effet le premier luin, ac compagne des deputez cy-deſſus mentionnez, &amp, rencontra monſieur d’eſpernon au bourg de caſtre a 4"
"Moreau3145_GBOOKSph24";"Moreau3145_GBOOKS";"";" leues de bordeaux, auec lequel il paſſa leſe du eue e e le enuene nuie le ſene putez furent bien receus, eſtans preſentez pat monſeigneur l’archeueſque"
"Moreau3145_GBOOKSph25";"Moreau3145_GBOOKS";"";" mais ſur les diffiultez qui s’y rencontrerent de part &amp, d’autre, ſut hes propoſiriofs de la con ferenee, monſeſgneut l’acheeſque iugea a pro pos de s’eſelaireir plus amplement, pour l’aſſeu 7 fanee des paroles qui s’y deuoient donner &amp, re ceuoir"
"Moreau3145_GBOOKSph26";"Moreau3145_GBOOKS";"";" iour de la feſte dieu, monſei gneur l’archeueſque offiia l’ontificalement a la meſſe, &amp, porta le sainct sacrement a la proceſſion qui ne finit qu’a vne heure apres midy, pendant que le conſeil &amp, tous les corps de la ville eſtoiet aſſemblez, pour aduiſer aux moyens de la ſeurete des paroles ſur ce que le iour precedenr, monſei gneur l’archeueſque arriuant de caſtre, fut chez monſieur le premiert preſident, pour luy donner connoiſſance de ce qui s’y eſtoit paſſee, &amp, pout le prier de contribuer de ſon coſte aa l’aduancement d’vn bien ſi vtille eſtant deſire"
"Moreau3145_GBOOKSph27";"Moreau3145_GBOOKS";"";" sur les deux heures apres midy on commenc a voir l’effet des aſſemblees de tous les corps, te nues audit iour: car a ladite heure on vit paroiſtre les deputez de chaque corps a l’archeueſche pour remercier monſeigneur l’archeueſque de l’ouurage par luy conmmencee, &amp, pour le prier de continuer de ſe rende caution pour eux &amp, pour toute la ville enuers monſieur deſpernon, il luy"
"Moreau3145_GBOOKSph28";"Moreau3145_GBOOKS";"";" donnerent toutes les aſſeurances qu’il pouuoit deſirer en cette occaſion, pour garder inuiolable ment tout ce que promettoit le parlement, &amp, le meſme pat monſieur le premier preſident &amp, trois conſeillers de la grande chambre, deputez de la compagnie"
"Moreau3145_GBOOKSph29";"Moreau3145_GBOOKS";"";" monſeigneur l’archeueſqueenubya vers monſieur deſpernon, pour ſcauoir ou il fe rendroit pour vne ſeconde conference, &amp, luy ayant eſte rapporte qu’il eſtoit a longuan a deur, lieux de bordeaux il le fut trouuer accompagne, de monſieur le premier preſident, auec l’agree ment de ſa compagnie de trois iurats, &amp, plus de cent perſonnes des plus honorables de la, doncil y en auoit de deputez de chaque corps, excepte du parlemet, la paix fut arreſtee ſur la parolle que donna monſeigneur l’archeueſque pour le parle ment &amp, la ville, qu’on ceſſeroit la garde desportes, qu’on romperoit les baricades, qu’on rendroit le chaſteau du ha, que la maiſon de ville ſeroit ren due au lurats &amp, qu’ils ſeroient retablis dans leursj charges, qu’on omperoit le coſeil de guerre, &amp, j qu’on demeureroit pour iamais dans l’obeyſſan ce de leurs maieſtez, moyennant quoy monſieut d’eſpernon donna ſa parolle, qu’il eſloigneroiſes uroupes, &amp, qu’il teſmoigneroit dans toutes occa ſions ſes affections pour la ville de bordeaux, &amp, pour toute la prouince, deſirant qu’il s’y fiſt vn ou bly general &amp, muuel detout ce qui s’eſtoit paſſe, en teſmoin dequoy, il dit qu’il voudrois aller cou cher le lendemain a bordeaux, de toutes leſquel les conditions il eſtoit tombe daccordauec celuy l’ que monſeigneur l’archeueſque luy auoit en uoye pour luy faire ces propoſitions"
"Moreau3145_GBOOKSph30";"Moreau3145_GBOOKS";"";" des le grand matin monſeigneur l’arche eſquefut aduerty par diuerles perſonnes qu’il y plufieurs mal auoit par les a la paix, &amp, qu’ls vouloient troubler le zele qui lanimoit a vn fſi grand ouurage pour la gloire de dieu, le ſernice de leurs majeſtez &amp, le bien de la prouince"
"Moreau3145_GBOOKSph31";"Moreau3145_GBOOKS";"";", le fit partir a pied, en rochet &amp, camail precedee de ſa croix e piſcopale, pour aller a l’aſſem"
"Moreau3145_GBOOKSph32";"Moreau3145_GBOOKS";"";" bleee des bourgeois apres auoir conuoque tous les arreſts de la ville a l’archeueſche, &amp, leur auolr ordonne d’exorter leurs peuples a l’obeiſſance deues a leurs majeſtez, &amp, a demeurer dans la paix qu’il leur auoit procuree"
"Moreau3145_GBOOKSph33";"Moreau3145_GBOOKS";"";" eſtant a l aſſemble des bourgeois, il fut prie du parlement d’aller au palais ou ayant pris ſa pl ce il parla vne heure dorant: ette compagnie eſtoit compoſee dejo"
"Moreau3145_GBOOKSph34";"Moreau3145_GBOOKS";"";" preſidens &amp, conſeilſers, ſi efficaſſememt ſut les marieres dont eſtoit que ſtion, qu’ilrompir les obſttles qui ſe pouuoient rencontrer pour empeſcher vne ſi bonne &amp, ſivi le action, ces ſentimens furent ſuiuis pour la on firmation de la paix, pour la caſſation du conſel de guerre, reſtabliſſement des lurats, reſtitution du chaſteau de ha &amp, des nauires"
"Moreau3145_GBOOKSph35";"Moreau3145_GBOOKS";"";" pour la demolition des barricades, ceſſatrion des gardes &amp, autres choſes, par les arreſts donnz en ſa preſence &amp, meſme il luy fut donne deux co ſeillers pour l’accompagner dans l’erortation de la paix"
"Moreau3145_GBOOKSph36";"Moreau3145_GBOOKS";"";" 3 1e sortant du palais ſur le midy, il donna connoi : ſance aux peuples de la paix qu’il auoir faite "
"Moreau3145_GBOOKSph37";"Moreau3145_GBOOKS";"";" qu’elle auoit eſte accepree &amp, confirmee dans le: l’arlement, qu’il auoit ordonne de la faire publie"
"Moreau3145_GBOOKSph38";"Moreau3145_GBOOKS";"";" par toute la ville, qu’il s’eſtoit rendu caution pou oux &amp, qu’il leur reſpondoit de la ſeurete des con"
"Moreau3145_GBOOKSph39";"Moreau3145_GBOOKS";"";" ditions de la paix au peril de ſa vie, exortant tou le monde aa l’obeiſſance de leurs maieſtez, ilsen dſent aurant aux places du marche, a la maiſo: deville &amp, autres lieux dues plus grandes affluancet du peuple, ce qui les aſſeura tellement que los a retatiſſoit par tout de’iue leroy, il y en euſtmeſe: pluſieurs qui t ieterent des larmes deioye luyen tendant pronocer qu’il eſtoit leur cauion &amp, qu’l mourit auec eux pour la conſeruation de la pai, il n’y euſt qu’a la porte de ſainct lulien ou vne certaine troupe de paiſans, la pluſpart plains de in animes ſous-mains par quelques flateurs qui: apporterent de la reſiſtance a luy obeir: car a"
"Moreau3145_GBOOKSph40";"Moreau3145_GBOOKS";"";" lieu de faire eſtat de ſes remonſtrances il luy pre"
"Moreau3145_GBOOKSph41";"Moreau3145_GBOOKS";"";" ſenterent le mouſquet en ioue &amp, luy firent court iſque de ſa vie, ce qu’ayant apperceu il iugeaa propos de s’en retourner a l’archeueſche pourte"
"Moreau3145_GBOOKSph42";"Moreau3145_GBOOKS";"";" uailler &amp, mettre ordre aux autres affaires, auquel1 lieu ſcachant que deſia on auoit rendu le chaſteu du lda, ceſlſe la garde pat tout aleurs, &amp, rend maiſon de ville aux luraps"
"Moreau3145_GBOOKSph43";"Moreau3145_GBOOKS";"";" et bien que cete reſiltance ne duretoitpas,"
"Moreau3145_GBOOKSph44";"Moreau3145_GBOOKS";"";" 11 iugeant que monſieur d’eſpernon pourroit venir a bordeaux en aſſeurance, ainſi qu’il auoit eſte ar reſte le iour precedent, il enuoya vers luy pour l’aſſeurer qu’il pourroit venir lors qu’il voudroit"
"Moreau3145_GBOOKSph45";"Moreau3145_GBOOKS";"";" cependant il eſt ordonne de faire publier la paix par tout les cantons de la ville, faire rom pre les barricades, &amp, retirer ces payſans &amp, troupes a la porte de s"
"Moreau3145_GBOOKSph46";"Moreau3145_GBOOKS";"";" iulien, ce qui reuſſit de telle ſorte qu’ils poſerent les armes, &amp, quitterent leurs po ltes ſans aucune violence ny effuſion de ſan, le ſorte que cette porte fut ouuerte, &amp, le paſſage li bre preſque a meſme temps que les autres, ſur les cinq heures du ſoir monſeigneur l’archeueſque encore, de l’archeueſche a pied vers la porte dyrs, ſur ce que luy auoit fait entendre que celuy qu’il auoit enuoyee vers monſieur d’ſpernon eſtant de retour &amp, eſtant entre dans la ville auec ſept ou huict officiers de monſieus d’eſpernon, furenc s ppouſſes par quelque reſte de ſeditieux, qui l’obligerent de ſortir hors les portes auec leſ dits officiers: mais ce trouble fut auſſi roſt calme ar la preſence de monſeigneur l’archeueſque, qui fit publier l’arreſt de confirmation de lapaix, &amp, abbattre les barricades reſtees ſur les remparts"
